id_customer,geo,gender,device,acquisition_source,account_age,month,day,universe,category,brand,brand_group,material,condition,price,churned
9808,geo_2,gender_2,device_4,acquisition_source_61,29.0,12.0,6.0,universe_4,category_3,brand_600,brand_group_3,material_25,condition_2,245.04,1.0
643,geo_7,gender_2,,acquisition_source_1,1891.0,1.0,19.0,universe_4,category_5,brand_524,brand_group_1,material_33,condition_3,315.71,0.0
643,geo_7,gender_2,,acquisition_source_1,1891.0,2.0,28.0,universe_4,category_5,brand_705,brand_group_3,,condition_3,438.02,0.0
643,geo_7,gender_2,,acquisition_source_1,1891.0,4.0,13.0,universe_4,category_5,brand_705,brand_group_3,material_25,condition_3,302.12,0.0
643,geo_7,gender_2,,acquisition_source_1,1891.0,11.0,24.0,universe_4,category_5,brand_1106,brand_group_3,material_45,condition_3,791.36,0.0
6724,geo_4,gender_2,device_5,acquisition_source_8,319.0,2.0,19.0,universe_4,category_3,brand_225,brand_group_2,material_25,condition_3,2707.55,0.0
5676,geo_4,gender_2,device_4,,401.0,6.0,4.0,universe_4,category_1,brand_222,brand_group_2,material_38,condition_3,546.74,1.0
9087,geo_3,gender_2,device_5,acquisition_source_12,84.0,11.0,25.0,universe_4,category_5,brand_604,brand_group_1,material_8,condition_3,410.84,1.0
9087,geo_3,gender_2,device_5,acquisition_source_12,84.0,11.0,28.0,universe_4,category_5,brand_780,brand_group_2,material_65,condition_3,179.81,1.0
9424,geo_4,gender_2,device_4,,60.0,11.0,7.0,universe_4,category_3,brand_760,brand_group_3,material_25,condition_2,272.66,1.0
3480,geo_3,gender_1,device_4,,814.0,5.0,22.0,universe_4,category_1,brand_664,brand_group_2,material_53,condition_3,1633.94,1.0
6715,geo_4,gender_2,device_5,acquisition_source_61,320.0,2.0,21.0,universe_4,category_3,brand_780,brand_group_2,material_25,condition_2,527.75,1.0
3975,geo_4,gender_2,device_5,,716.0,5.0,6.0,universe_4,category_11,brand_240,brand_group_2,material_42,condition_3,682.64,0.0
3975,geo_4,gender_2,device_5,,716.0,5.0,31.0,universe_4,category_11,brand_720,brand_group_3,material_25,condition_2,234.17,0.0
3975,geo_4,gender_2,device_5,,716.0,5.0,12.0,universe_4,category_11,brand_750,brand_group_3,material_25,condition_3,171.66,0.0
3975,geo_4,gender_2,device_5,,716.0,7.0,13.0,universe_4,category_11,brand_240,brand_group_2,material_55,condition_2,744.93,0.0
2216,geo_7,gender_2,device_5,,1149.0,2.0,14.0,universe_4,category_5,brand_222,brand_group_2,material_49,condition_3,803.84,0.0
2216,geo_7,gender_2,device_5,,1149.0,2.0,7.0,universe_4,category_9,brand_222,brand_group_2,material_29,condition_3,1954.66,0.0
2216,geo_7,gender_2,device_5,,1149.0,7.0,9.0,universe_4,category_9,brand_222,brand_group_2,material_29,condition_3,601.1,0.0
2216,geo_7,gender_2,device_5,,1149.0,10.0,20.0,universe_2,category_6,brand_212,brand_group_2,material_43,condition_3,672.46,0.0
2216,geo_7,gender_2,device_5,,1149.0,5.0,8.0,universe_4,category_11,brand_222,brand_group_2,material_25,condition_3,1158.29,0.0
2216,geo_7,gender_2,device_5,,1149.0,2.0,7.0,universe_4,category_5,brand_222,brand_group_2,material_33,condition_3,4351.94,0.0
22,geo_3,gender_2,,,2593.0,1.0,23.0,universe_4,category_5,brand_779,brand_group_1,material_65,condition_3,274.94,0.0
22,geo_3,gender_2,,,2593.0,3.0,20.0,universe_4,category_11,brand_240,brand_group_2,material_33,condition_2,478.79,0.0
3946,geo_3,gender_2,device_5,,723.0,7.0,31.0,universe_4,category_3,brand_398,brand_group_2,material_25,condition_3,971.32,1.0
806,geo_3,gender_2,,,1780.0,3.0,25.0,universe_4,category_5,brand_489,brand_group_1,material_33,condition_3,206.99,1.0
806,geo_3,gender_2,,,1780.0,10.0,28.0,universe_4,category_5,brand_270,brand_group_3,material_33,condition_3,139.04,1.0
806,geo_3,gender_2,,,1780.0,2.0,26.0,universe_4,category_5,brand_270,brand_group_3,material_49,condition_3,120.01,1.0
806,geo_3,gender_2,,,1780.0,3.0,13.0,universe_4,category_5,brand_270,brand_group_3,material_49,condition_3,187.96,1.0
4791,geo_4,gender_2,device_4,,523.0,1.0,5.0,universe_4,category_11,brand_101,brand_group_3,material_25,condition_3,139.04,1.0
9957,geo_4,gender_1,device_5,acquisition_source_61,12.0,12.0,21.0,universe_4,category_1,brand_225,brand_group_2,material_38,condition_2,196.12,1.0
8054,geo_4,gender_3,device_4,,195.0,6.0,21.0,universe_4,category_1,brand_225,brand_group_2,material_33,condition_3,274.94,1.0
9039,geo_8,gender_1,device_5,acquisition_source_32,87.0,12.0,6.0,universe_3,category_5,brand_466,brand_group_2,material_8,condition_3,465.2,1.0
7155,geo_8,gender_2,device_4,acquisition_source_82,284.0,3.0,23.0,universe_4,category_11,brand_225,brand_group_2,material_33,condition_3,1727.98,1.0
8028,geo_8,gender_2,device_5,acquisition_source_29,199.0,7.0,27.0,universe_4,category_5,brand_130,brand_group_2,material_9,condition_3,1076.75,0.0
8028,geo_8,gender_2,device_5,acquisition_source_29,199.0,6.0,27.0,universe_4,category_5,brand_130,brand_group_2,material_49,condition_2,342.89,0.0
8028,geo_8,gender_2,device_5,acquisition_source_29,199.0,10.0,21.0,universe_4,category_5,brand_789,brand_group_2,material_49,condition_3,351.04,0.0
8028,geo_8,gender_2,device_5,acquisition_source_29,199.0,10.0,17.0,universe_4,category_5,brand_629,brand_group_2,material_3,condition_3,472.53,0.0
4617,geo_8,gender_1,device_5,,567.0,4.0,6.0,universe_4,category_1,brand_463,brand_group_2,material_7,condition_3,954.44,1.0
9246,geo_8,gender_2,device_4,acquisition_source_1,70.0,10.0,23.0,universe_4,category_3,brand_1184,brand_group_1,material_25,condition_3,1494.21,1.0
9785,geo_2,gender_2,device_5,acquisition_source_61,31.0,12.0,4.0,universe_4,category_3,brand_398,brand_group_2,material_7,condition_2,325.55,0.0
9785,geo_2,gender_2,device_5,acquisition_source_61,31.0,12.0,27.0,universe_4,category_3,brand_804,brand_group_1,material_25,condition_1,818.54,0.0
4982,geo_3,gender_2,device_5,,487.0,5.0,10.0,universe_4,category_9,brand_231,brand_group_2,material_66,condition_3,2884.22,1.0
23,geo_3,gender_2,,,2593.0,12.0,24.0,universe_4,category_5,brand_719,brand_group_1,material_49,condition_2,190.68,0.0
23,geo_3,gender_2,,,2593.0,4.0,30.0,universe_4,category_5,brand_719,brand_group_1,material_49,condition_3,139.04,0.0
3992,geo_3,gender_2,device_5,,712.0,11.0,20.0,universe_4,category_9,brand_141,brand_group_3,material_29,condition_3,111.86,1.0
7798,geo_3,gender_2,device_4,,222.0,11.0,8.0,universe_4,category_11,brand_361,brand_group_2,material_47,condition_3,274.94,1.0
5197,geo_3,gender_2,device_5,acquisition_source_61,456.0,1.0,29.0,universe_4,category_5,brand_192,brand_group_2,material_33,condition_3,395.36,0.0
2146,geo_2,gender_2,device_5,,1162.0,10.0,19.0,universe_4,category_11,brand_1015,brand_group_2,material_25,condition_2,546.74,1.0
2146,geo_2,gender_2,device_5,,1162.0,6.0,9.0,universe_4,category_5,brand_606,brand_group_3,material_28,condition_3,717.05,1.0
2146,geo_2,gender_2,device_5,,1162.0,10.0,19.0,universe_3,category_11,brand_1015,brand_group_2,material_25,condition_2,818.54,1.0
2146,geo_2,gender_2,device_5,,1162.0,1.0,6.0,universe_4,category_1,brand_1215,brand_group_2,material_25,condition_2,370.07,1.0
2146,geo_2,gender_2,device_5,,1162.0,3.0,31.0,universe_4,category_11,brand_780,brand_group_2,material_55,condition_2,302.12,1.0
2146,geo_2,gender_2,device_5,,1162.0,8.0,2.0,universe_4,category_11,brand_127,brand_group_2,material_25,condition_3,220.58,1.0
7460,geo_2,gender_2,device_5,acquisition_source_22,257.0,4.0,22.0,universe_4,category_11,brand_918,brand_group_2,material_25,condition_2,274.94,0.0
1420,geo_3,gender_2,,,1440.0,4.0,13.0,universe_4,category_9,brand_1215,brand_group_2,material_29,condition_3,492.38,1.0
1420,geo_3,gender_2,,,1440.0,3.0,19.0,universe_4,category_9,brand_434,brand_group_3,material_33,condition_2,247.76,1.0
8898,geo_7,gender_2,device_5,acquisition_source_116,92.0,10.0,22.0,universe_4,category_1,brand_380,brand_group_1,material_65,condition_3,329.3,1.0
2071,geo_2,gender_2,device_4,,1178.0,8.0,16.0,universe_4,category_1,brand_457,brand_group_2,material_25,condition_3,696.01,0.0
1249,geo_3,gender_2,,,1534.0,5.0,11.0,universe_4,category_5,brand_137,brand_group_3,material_41,condition_3,302.12,0.0
1249,geo_3,gender_2,,,1534.0,10.0,4.0,universe_4,category_9,brand_618,brand_group_2,material_66,condition_2,1226.24,0.0
7850,geo_3,gender_1,device_4,acquisition_source_1,217.0,8.0,8.0,universe_3,category_11,brand_20,brand_group_5,material_33,condition_3,106.42,1.0
1394,geo_3,gender_2,,,1449.0,4.0,1.0,universe_4,category_5,brand_10,brand_group_3,material_9,condition_2,139.04,1.0
1394,geo_3,gender_2,,,1449.0,3.0,10.0,universe_4,category_5,brand_10,brand_group_3,material_12,condition_2,189.9,1.0
1394,geo_3,gender_2,,,1449.0,3.0,29.0,universe_4,category_11,brand_1009,brand_group_4,material_7,condition_3,193.4,1.0
1394,geo_3,gender_2,,,1449.0,4.0,20.0,universe_4,category_11,brand_130,brand_group_2,material_25,condition_2,152.63,1.0
3404,geo_3,gender_2,device_5,,833.0,9.0,18.0,universe_4,category_5,brand_1020,brand_group_3,material_33,condition_3,818.54,1.0
3882,geo_2,gender_2,device_4,,737.0,3.0,12.0,universe_4,category_5,brand_659,brand_group_3,material_25,condition_3,573.92,1.0
8911,geo_2,gender_2,device_5,acquisition_source_61,91.0,10.0,3.0,universe_4,category_11,brand_466,brand_group_2,material_55,condition_2,380.94,0.0
9745,geo_4,gender_2,device_5,acquisition_source_1,35.0,11.0,28.0,universe_4,category_1,brand_668,brand_group_2,material_33,condition_3,859.31,1.0
4809,geo_3,gender_2,device_5,,519.0,2.0,16.0,universe_4,category_5,brand_705,brand_group_3,material_41,condition_3,193.4,0.0
4809,geo_3,gender_2,device_5,,519.0,2.0,20.0,universe_4,category_1,brand_1179,brand_group_2,material_49,condition_3,544.02,0.0
4809,geo_3,gender_2,device_5,,519.0,7.0,27.0,universe_4,category_1,brand_491,brand_group_2,material_49,condition_2,709.82,0.0
4809,geo_3,gender_2,device_5,,519.0,9.0,26.0,universe_4,category_11,brand_918,brand_group_2,material_33,condition_2,604.23,0.0
4809,geo_3,gender_2,device_5,,519.0,6.0,11.0,universe_4,category_5,brand_1106,brand_group_3,material_8,condition_3,291.25,0.0
4809,geo_3,gender_2,device_5,,519.0,7.0,7.0,universe_4,category_5,brand_192,brand_group_2,material_8,condition_3,220.58,0.0
4809,geo_3,gender_2,device_5,,519.0,7.0,19.0,universe_4,category_5,brand_16,brand_group_1,material_8,condition_2,198.75,0.0
4809,geo_3,gender_2,device_5,,519.0,3.0,1.0,universe_4,category_5,brand_1215,brand_group_2,material_33,condition_3,438.02,0.0
3768,geo_4,gender_1,device_5,,762.0,11.0,12.0,universe_4,category_5,brand_46,brand_group_1,material_8,condition_3,255.91,0.0
3768,geo_4,gender_1,device_5,,762.0,10.0,5.0,universe_4,category_11,brand_604,brand_group_1,material_25,condition_2,486.94,0.0
3768,geo_4,gender_1,device_5,,762.0,10.0,7.0,universe_4,category_11,brand_604,brand_group_1,material_33,condition_3,478.79,0.0
3768,geo_4,gender_1,device_5,,762.0,9.0,27.0,universe_4,category_5,brand_16,brand_group_1,material_15,condition_3,867.89,0.0
8647,geo_4,gender_2,device_4,acquisition_source_61,118.0,9.0,15.0,universe_4,category_11,brand_240,brand_group_2,material_25,condition_2,1226.24,0.0
8647,geo_4,gender_2,device_4,acquisition_source_61,118.0,10.0,18.0,universe_4,category_3,brand_1015,brand_group_2,material_25,condition_3,3862.7,0.0
8325,geo_8,gender_2,device_4,acquisition_source_61,159.0,12.0,9.0,universe_4,category_3,brand_668,brand_group_2,material_7,condition_1,1416.5,0.0
8325,geo_8,gender_2,device_4,acquisition_source_61,159.0,11.0,8.0,universe_4,category_3,brand_668,brand_group_2,material_7,condition_1,682.64,0.0
3426,geo_8,gender_1,device_5,acquisition_source_1,827.0,10.0,15.0,universe_4,category_11,brand_918,brand_group_2,material_55,condition_3,366.3,0.0
3132,geo_4,gender_2,device_5,,905.0,4.0,20.0,universe_3,category_5,brand_668,brand_group_2,material_8,condition_3,546.74,1.0
3132,geo_4,gender_2,device_5,,905.0,5.0,20.0,universe_3,category_11,brand_150,brand_group_2,material_25,condition_3,2449.34,1.0
3132,geo_4,gender_2,device_5,,905.0,6.0,18.0,universe_3,category_5,brand_316,brand_group_2,material_8,condition_3,110.11,1.0
3132,geo_4,gender_2,device_5,,905.0,6.0,23.0,universe_3,category_5,brand_668,brand_group_2,material_8,condition_3,2041.64,1.0
2405,geo_3,gender_2,device_4,,1111.0,1.0,31.0,universe_4,category_5,brand_256,brand_group_3,material_49,condition_3,302.12,1.0
3211,geo_7,gender_2,device_4,acquisition_source_1,880.0,8.0,9.0,universe_4,category_1,brand_668,brand_group_2,material_7,condition_2,685.36,0.0
3211,geo_7,gender_2,device_4,acquisition_source_1,880.0,11.0,25.0,universe_4,category_3,brand_1015,brand_group_2,material_25,condition_3,3944.24,0.0
5178,geo_3,gender_2,device_5,acquisition_source_61,458.0,1.0,3.0,universe_1,category_4,brand_536,brand_group_3,material_41,condition_3,98.27,1.0
4827,geo_2,gender_2,device_5,,515.0,12.0,16.0,universe_4,category_5,brand_339,brand_group_1,material_3,condition_3,425.81,1.0
4487,geo_4,gender_2,device_5,acquisition_source_1,599.0,7.0,9.0,universe_4,category_11,brand_523,brand_group_3,material_33,condition_3,546.74,0.0
1598,geo_3,gender_2,device_5,,1356.0,7.0,4.0,universe_4,category_3,brand_127,brand_group_2,material_25,condition_1,1769.84,1.0
3614,geo_3,gender_1,device_4,,788.0,8.0,19.0,universe_4,category_9,brand_305,brand_group_1,material_50,condition_2,274.94,1.0
7944,geo_3,gender_1,device_5,acquisition_source_129,207.0,6.0,8.0,universe_4,category_5,brand_525,brand_group_1,material_49,condition_2,139.04,1.0
313,geo_3,gender_1,,,2135.0,7.0,5.0,universe_3,category_5,brand_466,brand_group_2,material_8,condition_3,139.04,0.0
5545,geo_7,gender_2,device_5,acquisition_source_49,418.0,8.0,4.0,universe_4,category_3,brand_466,brand_group_2,material_33,condition_2,293.97,1.0
5545,geo_7,gender_2,device_5,acquisition_source_49,418.0,8.0,26.0,universe_4,category_3,brand_398,brand_group_2,material_25,condition_2,482.05,1.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,1.0,3.0,universe_4,category_5,brand_629,brand_group_2,material_12,condition_3,397.25,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,10.0,14.0,universe_4,category_5,brand_552,brand_group_1,material_12,condition_3,261.35,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,1.0,4.0,universe_4,category_5,brand_1020,brand_group_3,material_25,condition_2,152.63,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,6.0,27.0,universe_4,category_11,brand_904,brand_group_1,material_25,condition_3,234.17,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,5.0,9.0,universe_4,category_5,brand_533,brand_group_1,material_65,condition_3,329.3,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,7.0,31.0,universe_4,category_5,brand_242,brand_group_1,material_8,condition_2,120.01,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,1.0,13.0,universe_4,category_5,brand_985,brand_group_1,material_65,condition_3,315.71,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,12.0,19.0,universe_4,category_5,brand_222,brand_group_2,material_65,condition_3,723.41,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,2.0,1.0,universe_4,category_5,brand_505,brand_group_3,material_65,condition_3,139.04,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,1.0,8.0,universe_4,category_5,brand_529,brand_group_3,material_9,condition_3,122.73,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,10.0,15.0,universe_4,category_5,brand_222,brand_group_2,material_33,condition_3,2182.23,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,5.0,11.0,universe_4,category_5,brand_73,brand_group_1,material_8,condition_3,166.22,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,4.0,12.0,universe_4,category_9,brand_306,brand_group_2,material_29,condition_3,215.14,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,9.0,28.0,universe_4,category_3,brand_1210,brand_group_3,material_33,condition_3,247.76,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,6.0,28.0,universe_4,category_5,brand_1011,brand_group_5,material_65,condition_3,486.94,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,6.0,17.0,universe_4,category_5,brand_1011,brand_group_5,material_65,condition_3,383.66,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,2.0,28.0,universe_4,category_5,brand_397,brand_group_3,material_65,condition_3,737.0,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,2.0,7.0,universe_4,category_5,brand_552,brand_group_1,material_8,condition_3,204.27,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,1.0,2.0,universe_4,category_1,brand_604,brand_group_1,material_25,condition_3,84.68,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,12.0,29.0,universe_4,category_5,brand_743,brand_group_1,material_3,condition_3,288.53,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,2.0,20.0,universe_4,category_5,brand_552,brand_group_1,material_49,condition_3,152.63,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,9.0,19.0,universe_4,category_5,brand_326,brand_group_1,material_8,condition_3,193.4,0.0
2848,geo_3,gender_2,device_5,acquisition_source_1,998.0,1.0,10.0,universe_4,category_5,brand_3,brand_group_1,material_33,condition_3,315.71,0.0
6203,geo_2,gender_2,device_5,,353.0,9.0,8.0,universe_4,category_11,brand_236,brand_group_2,material_25,condition_2,370.07,0.0
6203,geo_2,gender_2,device_5,,353.0,10.0,31.0,universe_4,category_11,brand_134,brand_group_3,material_25,condition_3,370.07,0.0
6203,geo_2,gender_2,device_5,,353.0,8.0,22.0,universe_4,category_1,brand_1179,brand_group_2,material_25,condition_3,106.79,0.0
6203,geo_2,gender_2,device_5,,353.0,4.0,4.0,universe_4,category_1,brand_574,brand_group_1,material_25,condition_3,105.21,0.0
263,geo_3,gender_2,,,2172.0,5.0,16.0,universe_4,category_3,brand_560,brand_group_1,material_14,condition_1,1022.39,0.0
544,geo_3,gender_2,,,1968.0,7.0,29.0,universe_4,category_11,brand_1015,brand_group_2,material_25,condition_3,435.3,0.0
544,geo_3,gender_2,,,1968.0,3.0,17.0,universe_4,category_11,brand_127,brand_group_2,material_25,condition_2,552.06,0.0
544,geo_3,gender_2,,,1968.0,4.0,9.0,universe_4,category_11,brand_965,brand_group_3,material_55,condition_3,272.22,0.0
544,geo_3,gender_2,,,1968.0,3.0,30.0,universe_4,category_11,brand_524,brand_group_1,material_55,condition_3,505.51,0.0
544,geo_3,gender_2,,,1968.0,9.0,26.0,universe_4,category_5,brand_525,brand_group_1,material_60,condition_3,274.94,0.0
544,geo_3,gender_2,,,1968.0,6.0,8.0,universe_4,category_3,brand_236,brand_group_2,material_33,condition_3,1402.91,0.0
6230,geo_3,gender_2,device_5,,351.0,1.0,16.0,universe_4,category_5,brand_705,brand_group_3,material_25,condition_3,628.28,1.0
6120,geo_4,gender_2,device_5,acquisition_source_61,359.0,7.0,14.0,universe_4,category_11,brand_240,brand_group_2,material_34,condition_2,557.18,1.0
6120,geo_4,gender_2,device_5,acquisition_source_61,359.0,1.0,11.0,universe_4,category_11,brand_466,brand_group_2,material_25,condition_2,383.66,1.0
4806,geo_8,gender_2,device_4,,520.0,2.0,19.0,universe_4,category_11,brand_798,brand_group_3,material_55,condition_3,410.84,1.0
9315,geo_8,gender_2,device_5,acquisition_source_61,69.0,11.0,6.0,universe_4,category_5,brand_728,brand_group_1,material_49,condition_3,274.94,0.0
9315,geo_8,gender_2,device_5,acquisition_source_61,69.0,11.0,6.0,universe_4,category_5,brand_728,brand_group_1,material_65,condition_3,333.92,0.0
9315,geo_8,gender_2,device_5,acquisition_source_61,69.0,11.0,12.0,universe_4,category_5,brand_728,brand_group_1,material_65,condition_2,403.9,0.0
1270,geo_8,gender_2,,,1523.0,3.0,4.0,universe_4,category_3,brand_491,brand_group_2,material_25,condition_3,5560.22,0.0
1270,geo_8,gender_2,,,1523.0,4.0,7.0,universe_4,category_3,brand_491,brand_group_2,material_25,condition_3,5955.56,0.0
1270,geo_8,gender_2,,,1523.0,12.0,13.0,universe_4,category_11,brand_524,brand_group_1,material_25,condition_3,575.16,0.0
1270,geo_8,gender_2,,,1523.0,4.0,16.0,universe_4,category_11,brand_524,brand_group_1,material_25,condition_2,568.48,0.0
9550,geo_3,gender_2,device_4,acquisition_source_61,51.0,11.0,11.0,universe_4,category_3,brand_1089,brand_group_3,material_25,condition_3,302.12,1.0
9552,geo_3,gender_2,device_4,acquisition_source_61,51.0,11.0,11.0,universe_4,category_1,brand_668,brand_group_2,material_7,condition_3,940.85,1.0
5258,geo_4,gender_2,device_5,acquisition_source_61,451.0,11.0,15.0,universe_4,category_5,brand_215,brand_group_1,material_65,condition_3,793.39,0.0
2766,geo_4,gender_2,device_5,,1021.0,6.0,8.0,universe_4,category_3,brand_457,brand_group_2,material_25,condition_3,554.89,1.0
5425,geo_3,gender_2,device_4,acquisition_source_61,433.0,12.0,14.0,universe_4,category_11,brand_973,brand_group_5,material_47,condition_3,465.2,0.0
5425,geo_3,gender_2,device_4,acquisition_source_61,433.0,11.0,6.0,universe_3,category_11,brand_878,brand_group_3,material_25,condition_2,274.94,0.0
5425,geo_3,gender_2,device_4,acquisition_source_61,433.0,12.0,12.0,universe_3,category_11,brand_1016,brand_group_1,material_55,condition_3,519.56,0.0
8822,geo_3,gender_2,device_4,acquisition_source_61,99.0,12.0,23.0,universe_4,category_5,brand_786,brand_group_3,material_33,condition_2,459.76,1.0
5736,geo_2,gender_2,device_5,acquisition_source_61,394.0,8.0,6.0,universe_4,category_3,brand_918,brand_group_2,material_25,condition_1,601.1,1.0
4930,geo_4,gender_2,device_5,,495.0,10.0,10.0,universe_4,category_1,brand_668,brand_group_2,material_49,condition_3,927.26,1.0
565,geo_3,gender_2,,,1942.0,2.0,12.0,universe_4,category_11,brand_459,brand_group_3,material_25,condition_3,679.92,0.0
565,geo_3,gender_2,,,1942.0,2.0,6.0,universe_4,category_11,brand_824,brand_group_5,material_55,condition_3,174.37,0.0
565,geo_3,gender_2,,,1942.0,12.0,22.0,universe_4,category_11,brand_101,brand_group_3,material_25,condition_3,212.43,0.0
6003,geo_4,gender_2,device_4,acquisition_source_61,365.0,1.0,2.0,universe_4,category_11,brand_524,brand_group_1,material_25,condition_3,1060.44,1.0
7922,geo_3,gender_1,device_5,acquisition_source_61,210.0,12.0,4.0,universe_3,category_5,brand_306,brand_group_2,material_8,condition_1,601.1,0.0
7922,geo_3,gender_1,device_5,acquisition_source_61,210.0,8.0,20.0,universe_3,category_5,brand_928,brand_group_1,material_55,condition_3,954.44,0.0
9201,geo_3,gender_2,device_1,acquisition_source_61,75.0,11.0,11.0,universe_4,category_5,brand_370,brand_group_1,material_3,condition_3,288.53,0.0
9201,geo_3,gender_2,device_1,acquisition_source_61,75.0,11.0,30.0,universe_3,category_5,brand_382,brand_group_3,material_3,condition_3,438.02,0.0
8913,geo_7,gender_2,device_4,acquisition_source_1,91.0,10.0,17.0,universe_4,category_11,brand_668,brand_group_2,material_33,condition_3,761.46,0.0
8913,geo_7,gender_2,device_4,acquisition_source_1,91.0,10.0,6.0,universe_4,category_11,brand_240,brand_group_2,material_25,condition_3,438.02,0.0
8913,geo_7,gender_2,device_4,acquisition_source_1,91.0,10.0,5.0,universe_4,category_3,brand_780,brand_group_2,material_25,condition_3,897.36,0.0
8913,geo_7,gender_2,device_4,acquisition_source_1,91.0,10.0,2.0,universe_4,category_11,brand_240,brand_group_2,material_34,condition_3,760.74,0.0
159,geo_3,gender_1,,,2284.0,12.0,16.0,universe_4,category_5,brand_757,brand_group_1,material_17,condition_3,1905.74,0.0
159,geo_3,gender_1,,,2284.0,10.0,13.0,universe_4,category_9,brand_829,brand_group_5,material_66,condition_3,804.95,0.0
5894,geo_3,gender_2,device_5,,374.0,3.0,6.0,universe_4,category_5,brand_192,brand_group_2,material_33,condition_2,1076.75,1.0
7767,geo_3,gender_2,device_4,acquisition_source_61,225.0,5.0,23.0,universe_4,category_3,brand_514,brand_group_3,material_25,condition_3,533.15,1.0
6222,geo_7,gender_1,device_5,acquisition_source_61,352.0,1.0,18.0,universe_4,category_3,brand_398,brand_group_2,material_7,condition_3,791.36,1.0
6222,geo_7,gender_1,device_5,acquisition_source_61,352.0,5.0,5.0,universe_4,category_3,brand_306,brand_group_2,material_7,condition_3,804.95,1.0
1617,geo_3,gender_2,,,1350.0,6.0,2.0,universe_4,category_1,brand_222,brand_group_2,material_38,condition_2,761.46,0.0
1617,geo_3,gender_2,,,1350.0,2.0,8.0,universe_4,category_5,brand_236,brand_group_2,material_65,condition_3,424.43,0.0
1617,geo_3,gender_2,,,1350.0,8.0,29.0,universe_4,category_3,brand_1215,brand_group_2,material_55,condition_3,818.54,0.0
4090,geo_8,gender_2,device_4,,689.0,4.0,10.0,universe_4,category_11,brand_189,brand_group_2,material_25,condition_3,1226.24,1.0
4090,geo_8,gender_2,device_4,,689.0,12.0,3.0,universe_4,category_5,brand_189,brand_group_2,material_49,condition_3,898.31,1.0
6494,geo_8,gender_2,device_4,acquisition_source_61,334.0,2.0,3.0,universe_4,category_3,brand_600,brand_group_3,material_25,condition_3,877.18,1.0
3851,geo_8,gender_2,device_5,,744.0,1.0,18.0,universe_4,category_5,brand_728,brand_group_1,material_65,condition_3,650.02,1.0
7223,geo_8,gender_1,device_5,acquisition_source_82,277.0,3.0,30.0,universe_4,category_3,brand_457,brand_group_2,material_25,condition_3,707.29,0.0
4761,geo_7,gender_2,device_5,,529.0,5.0,22.0,universe_4,category_5,brand_457,brand_group_2,material_60,condition_3,451.61,0.0
4761,geo_7,gender_2,device_5,,529.0,3.0,11.0,universe_4,category_5,brand_236,brand_group_2,material_49,condition_3,288.53,0.0
4761,geo_7,gender_2,device_5,,529.0,5.0,21.0,universe_4,category_5,brand_222,brand_group_2,material_49,condition_3,1171.88,0.0
4761,geo_7,gender_2,device_5,,529.0,11.0,27.0,universe_4,category_5,brand_1208,brand_group_3,material_33,condition_3,560.33,0.0
4761,geo_7,gender_2,device_5,,529.0,3.0,25.0,universe_4,category_5,brand_84,brand_group_3,material_49,condition_3,152.63,0.0
4761,geo_7,gender_2,device_5,,529.0,4.0,4.0,universe_4,category_5,brand_189,brand_group_2,material_33,condition_3,383.66,0.0
6549,geo_6,gender_3,device_5,,330.0,2.0,21.0,universe_4,category_5,brand_225,brand_group_2,material_49,condition_2,1892.15,1.0
6549,geo_6,gender_3,device_5,,330.0,3.0,14.0,universe_4,category_5,brand_225,brand_group_2,material_58,condition_3,4343.79,1.0
6549,geo_6,gender_3,device_5,,330.0,4.0,7.0,universe_4,category_5,brand_918,brand_group_2,material_49,condition_3,975.2,1.0
6549,geo_6,gender_3,device_5,,330.0,5.0,4.0,universe_4,category_5,brand_225,brand_group_2,material_8,condition_3,544.02,1.0
6549,geo_6,gender_3,device_5,,330.0,5.0,3.0,universe_4,category_9,brand_1165,brand_group_2,material_66,condition_3,4345.1,1.0
